"DateTime";"Team Fortress 2";"Dota 2";"Counter-Strike: Global Offensive";"Rust";"Grand Theft Auto V";"PUBG: BATTLEGROUNDS";"New World";"Apex Legends";"Lost Ark";"Call of Duty®: Modern Warfare® II | Warzone™ 2.0"
"2007-09-06 00:00:00";9553;;;;;;;;;
"2007-09-20 00:00:00";8137;;;;;;;;;
"2007-10-04 00:00:00";8423;;;;;;;;;
"2007-10-18 00:00:00";18842;;;;;;;;;
"2007-11-01 00:00:00";;;;;;;;;;
"2007-11-15 00:00:00";;;;;;;;;;
"2007-11-29 00:00:00";9550;;;;;;;;;
"2007-12-13 00:00:00";9854;;;;;;;;;
"2007-12-27 00:00:00";14600;;;;;;;;;
"2008-01-10 00:00:00";11775;;;;;;;;;
"2008-01-24 00:00:00";10653;;;;;;;;;
"2008-02-07 00:00:00";;;;;;;;;;
"2008-02-21 00:00:00";;;;;;;;;;
"2008-03-06 00:00:00";;;;;;;;;;
"2008-03-20 00:00:00";;;;;;;;;;
"2008-04-03 00:00:00";;;;;;;;;;
"2008-04-17 00:00:00";;;;;;;;;;
"2008-05-01 00:00:00";;;;;;;;;;
"2008-05-15 00:00:00";;;;;;;;;;
"2008-05-29 00:00:00";;;;;;;;;;
"2008-06-12 00:00:00";;;;;;;;;;
"2008-06-26 00:00:00";;;;;;;;;;
"2008-07-10 00:00:00";;;;;;;;;;
"2008-07-24 00:00:00";;;;;;;;;;
"2008-08-07 00:00:00";;;;;;;;;;
"2008-08-21 00:00:00";;;;;;;;;;
"2008-09-04 00:00:00";19086;;;;;;;;;
"2008-09-18 00:00:00";13161;;;;;;;;;
"2008-10-02 00:00:00";12559;;;;;;;;;
"2008-10-16 00:00:00";14222;;;;;;;;;
"2008-10-30 00:00:00";6853;;;;;;;;;
"2008-11-13 00:00:00";3475;;;;;;;;;
"2008-11-27 00:00:00";10942;;;;;;;;;
"2008-12-11 00:00:00";11333;;;;;;;;;
"2008-12-25 00:00:00";;;;;;;;;;
"2009-01-08 00:00:00";5492;;;;;;;;;
"2009-01-22 00:00:00";12613;;;;;;;;;
"2009-02-05 00:00:00";13745;;;;;;;;;
"2009-02-19 00:00:00";24366;;;;;;;;;
"2009-03-05 00:00:00";15770;;;;;;;;;
"2009-03-19 00:00:00";14201;;;;;;;;;
"2009-04-02 00:00:00";11163;;;;;;;;;
"2009-04-16 00:00:00";11550;;;;;;;;;
"2009-04-30 00:00:00";10805;;;;;;;;;
"2009-05-14 00:00:00";44697;;;;;;;;;
"2009-05-28 00:00:00";39286;;;;;;;;;
"2009-06-11 00:00:00";26350;;;;;;;;;
"2009-06-25 00:00:00";18842;;;;;;;;;
"2009-07-09 00:00:00";18539;;;;;;;;;
"2009-07-23 00:00:00";17491;;;;;;;;;
"2009-08-06 00:00:00";24224;;;;;;;;;
"2009-08-20 00:00:00";32075;;;;;;;;;
"2009-09-03 00:00:00";24666;;;;;;;;;
"2009-09-17 00:00:00";12666;;;;;;;;;
"2009-10-01 00:00:00";16858;;;;;;;;;
"2009-10-15 00:00:00";15715;;;;;;;;;
"2009-10-29 00:00:00";8997;;;;;;;;;
"2009-11-12 00:00:00";10833;;;;;;;;;
"2009-11-26 00:00:00";14237;;;;;;;;;
"2009-12-10 00:00:00";22376;;;;;;;;;
"2009-12-24 00:00:00";18176;;;;;;;;;
"2010-01-07 00:00:00";18367;;;;;;;;;
"2010-01-21 00:00:00";18487;;;;;;;;;
"2010-02-04 00:00:00";14282;;;;;;;;;
"2010-02-18 00:00:00";15372;;;;;;;;;
"2010-03-04 00:00:00";13669;;;;;;;;;
"2010-03-18 00:00:00";23759;;;;;;;;;
"2010-04-01 00:00:00";22349;;;;;;;;;
"2010-04-15 00:00:00";23609;;;;;;;;;
"2010-04-29 00:00:00";19348;;;;;;;;;
"2010-05-13 00:00:00";21056;;;;;;;;;
"2010-05-27 00:00:00";20066;;;;;;;;;
"2010-06-10 00:00:00";33039;;;;;;;;;
"2010-06-24 00:00:00";35313;;;;;;;;;
"2010-07-08 00:00:00";44852;;;;;;;;;
"2010-07-22 00:00:00";24912;;;;;;;;;
"2010-08-05 00:00:00";20653;;;;;;;;;
"2010-08-19 00:00:00";21583;;;;;;;;;
"2010-09-02 00:00:00";20995;;;;;;;;;
"2010-09-16 00:00:00";20198;;;;;;;;;
"2010-09-30 00:00:00";39657;;;;;;;;;
"2010-10-14 00:00:00";32234;;;;;;;;;
"2010-10-28 00:00:00";32620;;;;;;;;;
"2010-11-11 00:00:00";23691;;;;;;;;;
"2010-11-25 00:00:00";21706;;;;;;;;;
"2010-12-09 00:00:00";34334;;;;;;;;;
"2010-12-23 00:00:00";34334;;;;;;;;;
"2011-01-06 00:00:00";25938;;;;;;;;;
"2011-01-20 00:00:00";23767;;;;;;;;;
"2011-02-03 00:00:00";22792;;;;;;;;;
"2011-02-17 00:00:00";22015;;;;;;;;;
"2011-03-03 00:00:00";22065;;;;;;;;;
"2011-03-17 00:00:00";22283;;;;;;;;;
"2011-03-31 00:00:00";21418;;;;;;;;;
"2011-04-14 00:00:00";19692;;;;;;;;;
"2011-04-28 00:00:00";22418;;;;;;;;;
"2011-05-12 00:00:00";21676;;;;;;;;;
"2011-05-26 00:00:00";26952;;;;;;;;;
"2011-06-09 00:00:00";27825;;;;;;;;;
"2011-06-23 00:00:00";101789;;;;;;;;;
"2011-07-07 00:00:00";72199;;;;;;;;;
"2011-07-21 00:00:00";71421;;;;;;;;;
"2011-08-04 00:00:00";68902;;;;;;;;;
"2011-08-18 00:00:00";70959;;;;;;;;;
"2011-09-01 00:00:00";69643;;;;;;;;;
"2011-09-15 00:00:00";66974;312;;;;;;;;
"2011-09-29 00:00:00";63724;530;;;;;;;;
"2011-10-13 00:00:00";68908;587;;;;;;;;
"2011-10-27 00:00:00";71082;2190;;;;;;;;
"2011-11-10 00:00:00";48350;8324;;;;;;;;
"2011-11-24 00:00:00";45241;18026;680;;;;;;;
"2011-12-08 00:00:00";56231;20156;;;;;;;;
"2011-12-22 00:00:00";54151;17976;;;;;;;;
"2012-01-05 00:00:00";55859;21221;;;;;;;;
"2012-01-19 00:00:00";59094;23539;;;;;;;;
"2012-02-02 00:00:00";61011;24765;;;;;;;;
"2012-02-16 00:00:00";59996;26129;204;;;;;;;
"2012-03-01 00:00:00";60168;30095;460;;;;;;;
"2012-03-15 00:00:00";61563;38596;1081;;;;;;;
"2012-03-29 00:00:00";62128;40661;1263;;;;;;;
"2012-04-12 00:00:00";66640;53426;1899;;;;;;;
"2012-04-26 00:00:00";62531;53039;1058;;;;;;;
"2012-05-10 00:00:00";59498;51321;2097;;;;;;;
"2012-05-24 00:00:00";57598;57901;2919;;;;;;;
"2012-06-07 00:00:00";62107;57093;1549;;;;;;;
"2012-06-21 00:00:00";92867;75041;2167;;;;;;;
"2012-07-05 00:00:00";73498;71015;1972;;;;;;;
"2012-07-19 00:00:00";117917;108689;52261;;;;;;;
"2012-08-02 00:00:00";120436;76025;32396;;;;;;;
"2012-08-16 00:00:00";114686;108472;52596;;;;;;;
"2012-08-30 00:00:00";90232;118901;36870;;;;;;;
"2012-09-13 00:00:00";87168;97784;28447;;;;;;;
"2012-09-27 00:00:00";106853;171860;21247;;;;;;;
"2012-10-11 00:00:00";77429;134845;20850;;;;;;;
"2012-10-25 00:00:00";106861;171931;50533;;;;;;;
"2012-11-08 00:00:00";71233;164331;22968;;;;;;;
"2012-11-22 00:00:00";73695;213521;27553;;;;;;;
"2012-12-06 00:00:00";67343;215557;25803;;;;;;;
"2012-12-20 00:00:00";74300;260989;31359;;;;;;;
"2013-01-03 00:00:00";74968;234693;31343;;;;;;;
"2013-01-17 00:00:00";74230;261921;29566;;;;;;;
"2013-01-31 00:00:00";73221;283870;35597;;;;;;;
"2013-02-14 00:00:00";71313;284234;33189;;;;;;;
"2013-02-28 00:00:00";73902;325897;32166;;;;;;;
"2013-03-14 00:00:00";73340;311078;32414;;;;;;;
"2013-03-28 00:00:00";71846;301486;32163;;;;;;;
"2013-04-11 00:00:00";72437;297510;31604;;;;;;;
"2013-04-25 00:00:00";75126;325815;53379;;;;;;;
"2013-05-09 00:00:00";75054;329977;53381;;;;;;;
"2013-05-23 00:00:00";77349;326160;35724;;;;;;;
"2013-06-06 00:00:00";71253;326835;33951;;;;;;;
"2013-06-20 00:00:00";78100;422617;42149;;;;;;;
"2013-07-04 00:00:00";70783;347619;34917;;;;;;;
"2013-07-18 00:00:00";66045;432837;42411;;;;;;;
"2013-08-01 00:00:00";74504;520532;50511;;;;;;;
"2013-08-15 00:00:00";75945;490451;51627;;;;;;;
"2013-08-29 00:00:00";78767;566715;52052;;;;;;;
"2013-09-12 00:00:00";80551;541350;51215;;;;;;;
"2013-09-26 00:00:00";79903;581615;53263;;;;;;;
"2013-10-10 00:00:00";80264;581794;53263;;;;;;;
"2013-10-24 00:00:00";88530;702792;92279;;;;;;;
"2013-11-07 00:00:00";77634;707938;54097;;;;;;;
"2013-11-21 00:00:00";86393;685503;96298;22571;;;;;;
"2013-12-05 00:00:00";73498;693538;80321;12843;;;;;;
"2013-12-19 00:00:00";88315;673496;102084;51872;;;;;;
"2014-01-02 00:00:00";80607;645254;102464;34910;;;;;;
"2014-01-16 00:00:00";84061;675958;102090;52291;;;;;;
"2014-01-30 00:00:00";84002;740345;119764;59118;;;;;;
"2014-02-13 00:00:00";84020;710808;119772;57593;;;;;;
"2014-02-27 00:00:00";83000;698197;164495;48979;;;;;;
"2014-03-13 00:00:00";83130;695945;164781;38644;;;;;;
"2014-03-27 00:00:00";83410;734998;142526;33829;;;;;;
"2014-04-10 00:00:00";79825;737526;143298;29427;;;;;;
"2014-04-24 00:00:00";80053;843024;173629;25455;;;;;;
"2014-05-08 00:00:00";80597;845664;160519;22869;;;;;;
"2014-05-22 00:00:00";90242;837414;164134;18584;;;;;;
"2014-06-05 00:00:00";86765;832085;147677;18109;;;;;;
"2014-06-19 00:00:00";89077;874975;194016;16553;;;;;;
"2014-07-03 00:00:00";76346;891058;173510;15232;;;;;;
"2014-07-17 00:00:00";75856;861604;171261;13355;;;;;;
"2014-07-31 00:00:00";83414;774319;277192;12862;;;;;;
"2014-08-14 00:00:00";83986;776400;275014;12519;;;;;;
"2014-08-28 00:00:00";93749;864261;242494;11726;;;;;;
"2014-09-11 00:00:00";91683;837163;240450;11146;;;;;;
"2014-09-25 00:00:00";101741;880655;260613;12370;;;;;;
"2014-10-09 00:00:00";93240;885661;249290;12105;;;;;;
"2014-10-23 00:00:00";104799;963810;348018;12192;;;;;;
"2014-11-06 00:00:00";94856;898676;270707;10681;;;;;;
"2014-11-20 00:00:00";97449;936583;367634;11826;;;;;;
"2014-12-04 00:00:00";87748;876239;317354;9486;;;;;;
"2014-12-18 00:00:00";98054;872886;369561;11924;;;;;;
"2015-01-01 00:00:00";94941;961737;443991;22303;;;;;;
"2015-01-15 00:00:00";94152;918844;442871;22383;;;;;;
"2015-01-29 00:00:00";90599;1262612;455508;20382;;;;;;
"2015-02-12 00:00:00";88462;1263992;454373;15842;;;;;;
"2015-02-26 00:00:00";89571;1213940;595439;16341;;;;;;
"2015-03-12 00:00:00";85947;957147;;;;;;;;
"2015-03-26 00:00:00";84438;929965;568556;16636;360761;;;;;
"2015-04-09 00:00:00";84537;903257;551054;12784;364544;;;;;
"2015-04-23 00:00:00";84042;950822;579356;25379;284787;;;;;
"2015-05-07 00:00:00";84603;970403;571119;25697;178439;;;;;
"2015-05-21 00:00:00";83029;967041;681170;21600;123107;;;;;
"2015-06-04 00:00:00";78150;915726;604309;27245;85285;;;;;
"2015-06-18 00:00:00";78971;884235;611284;20989;68598;;;;;
"2015-07-02 00:00:00";83241;858730;546142;21293;61067;;;;;
"2015-07-16 00:00:00";77197;857715;523216;22699;55406;;;;;
"2015-07-30 00:00:00";76135;933942;516646;25432;50764;;;;;
"2015-08-13 00:00:00";82177;914821;819902;23630;46615;;;;;
"2015-08-27 00:00:00";89393;929404;653346;23856;44628;;;;;
"2015-09-10 00:00:00";90472;887735;725939;24075;47429;;;;;
"2015-09-24 00:00:00";90786;869752;709984;24220;45682;;;;;
"2015-10-08 00:00:00";86461;891315;693601;24203;57907;;;;;
"2015-10-22 00:00:00";91981;920726;786707;22645;76970;;;;;
"2015-11-05 00:00:00";90647;936435;688392;26707;73221;;;;;
"2015-11-19 00:00:00";81821;943635;691930;22746;56646;;;;;
"2015-12-03 00:00:00";78258;965737;823694;29232;70249;;;;;
"2015-12-17 00:00:00";82824;999452;641488;38232;84853;;;;;
"2015-12-31 00:00:00";78234;1016123;667432;50635;93713;;;;;
"2016-01-14 00:00:00";80171;1022688;665504;44240;68437;;;;;
"2016-01-28 00:00:00";80654;1127317;651217;61326;67514;;;;;
"2016-02-11 00:00:00";82605;1201420;738969;58357;73019;;;;;
"2016-02-25 00:00:00";83544;1291328;733925;55137;65647;;;;;
"2016-03-10 00:00:00";82298;1192793;701629;44965;60957;;;;;
"2016-03-24 00:00:00";80690;1028892;850485;41760;65831;;;;;
"2016-04-07 00:00:00";81206;1164041;731390;49983;61806;;;;;
"2016-04-21 00:00:00";77972;1092606;684356;45838;55214;;;;;
"2016-05-05 00:00:00";77824;1075307;638088;47278;46874;;;;;
"2016-05-19 00:00:00";73581;1073994;606267;45740;44638;;;;;
"2016-06-02 00:00:00";72453;1036733;574583;45792;78286;;;;;
"2016-06-16 00:00:00";68683;1095994;579110;39456;60539;;;;;
"2016-06-30 00:00:00";73553;1084198;636056;64719;71859;;;;;
"2016-07-14 00:00:00";70298;972512;540624;49338;64464;;;;;
"2016-07-28 00:00:00";69157;1050910;533460;48550;60901;;;;;
"2016-08-11 00:00:00";68090;1117519;584453;50504;63746;;;;;
"2016-08-25 00:00:00";73838;1069334;599095;50800;61492;;;;;
"2016-09-08 00:00:00";74797;1047489;638360;45534;55988;;;;;
"2016-09-22 00:00:00";68825;1048369;613097;40927;67954;;;;;
"2016-10-06 00:00:00";63835;1141191;661985;48517;78643;;;;;
"2016-10-20 00:00:00";81150;1082337;647299;41657;86008;;;;;
"2016-11-03 00:00:00";77056;1007270;627124;47598;83047;;;;;
"2016-11-17 00:00:00";68766;987571;625876;39958;86608;;;;;
"2016-12-01 00:00:00";70273;1014671;662460;49190;88458;;;;;
"2016-12-15 00:00:00";70858;969426;593696;47225;126819;;;;;
"2016-12-29 00:00:00";73641;951912;673607;63668;117387;;;;;
"2017-01-12 00:00:00";77405;924825;789088;63810;101782;;;;;
"2017-01-26 00:00:00";77381;1040877;814616;68202;84418;1;;;;
"2017-02-09 00:00:00";76439;944609;744468;61934;101176;;;;;
"2017-02-23 00:00:00";73950;938859;715449;66110;102076;3;;;;
"2017-03-09 00:00:00";74656;945789;742356;57120;86835;1;;;;
"2017-03-23 00:00:00";72042;881402;718526;49695;97354;86648;;;;
"2017-04-06 00:00:00";72140;921318;678017;53923;91070;103672;;;;
"2017-04-20 00:00:00";72587;884941;695235;47160;89658;143302;;;;
"2017-05-04 00:00:00";73188;979135;661043;46993;84002;174516;;;;
"2017-05-18 00:00:00";71452;933878;697189;45322;80658;191573;;;;
"2017-06-01 00:00:00";69895;928430;614621;48286;132106;218071;;;;
"2017-06-15 00:00:00";66354;906754;569006;43320;115303;257712;;;;
"2017-06-29 00:00:00";66942;841974;573327;53425;112074;340604;;;;
"2017-07-13 00:00:00";66951;815283;640277;42716;89811;422618;;;;
"2017-07-27 00:00:00";64413;826943;576007;43619;80189;581224;;;;
"2017-08-10 00:00:00";68978;877952;578435;38005;83474;718030;;;;
"2017-08-24 00:00:00";69973;842919;598656;34659;121837;970240;;;;
"2017-09-07 00:00:00";73411;814062;681413;40631;89120;1349413;;;;
"2017-09-21 00:00:00";73324;767921;664381;37432;78171;1669015;;;;
"2017-10-05 00:00:00";71947;816110;644082;50053;72643;2289971;;;;
"2017-10-19 00:00:00";97248;837599;638306;45725;84442;2390946;;;;
"2017-11-02 00:00:00";84022;807834;589590;57453;85467;2641811;;;;
"2017-11-16 00:00:00";71708;864584;602797;46553;82750;2940359;;;;
"2017-11-30 00:00:00";69568;802526;597245;60636;126152;2961112;;;;
"2017-12-14 00:00:00";70316;864939;567984;52247;161903;2912831;;;;
"2017-12-28 00:00:00";71345;780059;637505;67582;170644;3165053;;;;
"2018-01-11 00:00:00";72932;739866;719298;58054;134467;3257248;;;;
"2018-01-25 00:00:00";70800;782579;706921;55453;100670;3092549;;;;
"2018-02-08 00:00:00";49451;686371;686585;68434;94308;2750007;;;;
"2018-02-22 00:00:00";53016;780113;674462;57973;92524;2802807;;;;
"2018-03-08 00:00:00";57478;766493;660359;49871;84776;2807003;;;;
"2018-03-22 00:00:00";56799;730665;593672;42933;95390;2747269;;;;
"2018-04-05 00:00:00";58369;733580;523827;51466;79226;2438825;;;;
"2018-04-19 00:00:00";58262;721058;492181;42633;70707;2306962;;;;
"2018-05-03 00:00:00";55981;850371;454436;46465;83671;2179344;;;;
"2018-05-17 00:00:00";55042;826910;424847;38142;82861;1806076;;;;
"2018-05-31 00:00:00";56471;797767;422310;50695;75999;1767366;;;;
"2018-06-14 00:00:00";57897;796694;404184;54893;111058;1688343;;;;
"2018-06-28 00:00:00";59283;706227;429650;66078;133186;1356343;;;;
"2018-07-12 00:00:00";59776;706228;421859;52365;162602;1339071;;;;
"2018-07-26 00:00:00";56532;720867;426277;53974;137466;1307656;;;;
"2018-08-09 00:00:00";55467;772173;428710;45505;110958;1187422;;;;
"2018-08-23 00:00:00";57980;830388;458145;41881;93331;1190514;;;;
"2018-09-06 00:00:00";58217;827979;554058;48595;97920;1128795;;;;
"2018-09-20 00:00:00";58223;748795;587639;46769;84695;1125462;;;;
"2018-10-04 00:00:00";58147;742992;567916;58825;81844;1055508;;;;
"2018-10-18 00:00:00";99934;737697;544244;57072;80233;965507;;;;
"2018-11-01 00:00:00";93797;829011;524056;71081;81567;899212;;;;
"2018-11-15 00:00:00";73912;800975;546192;61218;80452;898133;;;;
"2018-11-29 00:00:00";70755;768159;749638;70992;81851;927372;;;;
"2018-12-13 00:00:00";122938;732928;685090;66817;106315;1119014;;;;
"2018-12-27 00:00:00";69340;731384;671521;85218;120817;1091897;;;;
"2019-01-10 00:00:00";66783;804664;687299;74980;103999;1069995;;;;
"2019-01-24 00:00:00";66011;913496;682297;65468;92903;947041;;;;
"2019-02-07 00:00:00";65290;956229;635048;77683;120401;931754;;;;
"2019-02-21 00:00:00";62686;1007840;651158;69519;103019;915662;;;;
"2019-03-07 00:00:00";61221;1045353;683952;78082;126518;905999;;;;
"2019-03-21 00:00:00";63459;1014569;650464;64502;109899;942933;;;;
"2019-04-04 00:00:00";61397;973544;622852;73105;91679;899215;;;;
"2019-04-18 00:00:00";55913;888837;583792;62178;88057;839486;;;;
"2019-05-02 00:00:00";54127;998345;592848;67533;107670;824692;;;;
"2019-05-16 00:00:00";52627;968356;584825;55537;108887;820622;;;;
"2019-05-30 00:00:00";52171;907341;585557;67326;92609;747878;;;;
"2019-06-13 00:00:00";54419;866759;591839;63928;89901;749529;;;;
"2019-06-27 00:00:00";62622;798466;567573;93615;135649;735698;;;;
"2019-07-11 00:00:00";60370;767388;579696;87989;198011;706233;;;;
"2019-07-25 00:00:00";93245;730554;584024;88929;185338;751793;;;;
"2019-08-08 00:00:00";63423;774365;625961;81919;164193;756114;;;;
"2019-08-22 00:00:00";56331;840012;659195;72802;139569;699829;;;;
"2019-09-05 00:00:00";64666;729968;711947;80575;126593;664212;;;;
"2019-09-19 00:00:00";63816;758001;723700;73815;114750;642696;;;;
"2019-10-03 00:00:00";73974;750516;736095;83347;117320;636933;;;;
"2019-10-17 00:00:00";69721;644373;754909;75876;102700;639563;;;;
"2019-10-31 00:00:00";69869;710308;715036;74704;132403;663914;;;;
"2019-11-14 00:00:00";63757;693717;764438;73585;138708;684839;;;;
"2019-11-28 00:00:00";63099;704614;771640;82285;137347;700581;;;;
"2019-12-12 00:00:00";103481;612767;761448;79499;184113;670449;;;;
"2019-12-26 00:00:00";90725;617547;779054;97970;204956;669907;;;;
"2020-01-09 00:00:00";77030;597049;822490;85482;177789;613508;;;;
"2020-01-23 00:00:00";74211;653689;828642;79898;258534;581046;;;;
"2020-02-06 00:00:00";71591;664196;901681;92111;269460;614184;;;;
"2020-02-20 00:00:00";78730;667430;933748;79005;228023;586862;;;;
"2020-03-05 00:00:00";85507;701632;1024845;86488;183862;559301;;;;
"2020-03-19 00:00:00";83628;747551;1226724;102453;209493;596513;;;;
"2020-04-02 00:00:00";83133;798255;1276026;125452;243940;925699;;;;
"2020-04-16 00:00:00";88258;801645;1308963;95622;190344;581831;;;;
"2020-04-30 00:00:00";80946;789960;1204257;102271;171393;526081;;;;
"2020-05-14 00:00:00";86225;721228;1066988;83948;261658;553620;;;;
"2020-05-28 00:00:00";81840;794638;1044511;93643;206869;554821;;;;
"2020-06-11 00:00:00";79767;721435;928180;74566;147641;506989;;;;
"2020-06-25 00:00:00";89884;705378;871671;98333;136351;489778;;;;
"2020-07-09 00:00:00";89386;716054;856898;83623;126874;468605;;;;
"2020-07-23 00:00:00";81158;688351;880796;77968;120509;468927;;;;
"2020-08-06 00:00:00";83029;653151;932283;89220;154677;414644;;;;
"2020-08-20 00:00:00";98432;663082;908704;72203;140297;396935;;;;
"2020-09-03 00:00:00";86885;676484;980879;76612;126518;404149;;;;
"2020-09-17 00:00:00";84419;657514;957983;74559;118123;381798;;;;
"2020-10-01 00:00:00";131300;626391;927161;80535;104655;354872;;;;
"2020-10-15 00:00:00";91589;672263;945280;71271;129316;381079;;;;
"2020-10-29 00:00:00";90319;723768;988989;101674;124500;385002;;116660;;
"2020-11-12 00:00:00";86333;678801;1040051;85441;137120;435473;;117320;;
"2020-11-26 00:00:00";147360;650950;1169661;97557;157463;440877;;113382;;
"2020-12-10 00:00:00";103396;699068;1089094;89214;258721;445857;;97261;;
"2020-12-24 00:00:00";119481;694687;1086537;134483;199275;447894;;107262;;
"2021-01-07 00:00:00";101357;686961;1080127;245243;170466;454324;;111975;;
"2021-01-21 00:00:00";116023;695426;1125411;237236;152805;457281;;184170;;
"2021-02-04 00:00:00";133960;657208;1119604;224689;146940;415745;;196449;;
"2021-02-18 00:00:00";128525;640150;1125838;170717;145858;460071;;198235;;
"2021-03-04 00:00:00";112164;650049;1201993;167672;146218;462347;;228948;;
"2021-03-18 00:00:00";113352;638827;1186105;131443;183304;467758;;222051;;
"2021-04-01 00:00:00";119440;706812;1150982;148216;178194;458345;;213128;;
"2021-04-15 00:00:00";109621;678417;1127729;117245;156793;418899;;220537;;
"2021-04-29 00:00:00";102062;668346;1088168;144083;141929;418917;;330879;;
"2021-05-13 00:00:00";115415;673660;1030227;115669;140328;419509;;287299;;
"2021-05-27 00:00:00";123334;665065;970800;133823;157667;431012;;262942;;
"2021-06-10 00:00:00";124554;645423;852807;111328;155083;398598;;254008;15774;
"2021-06-24 00:00:00";151253;734277;797678;148663;144440;413414;;266609;;
"2021-07-08 00:00:00";99122;669014;739355;144245;213580;412815;;233887;;
"2021-07-22 00:00:00";94522;669966;752672;116039;219112;396804;;330509;;
"2021-08-05 00:00:00";88178;679341;778303;156303;207408;444442;;312684;;
"2021-08-19 00:00:00";92436;700245;804133;111663;171285;398024;;285825;;
"2021-09-02 00:00:00";100406;649530;822506;122359;147038;400709;;275617;;
"2021-09-16 00:00:00";100830;667488;949817;108087;151408;382426;734496;245069;;
"2021-09-30 00:00:00";106533;705546;866030;107256;127985;393772;913634;248928;;
"2021-10-14 00:00:00";107553;753627;822157;103489;132328;347298;609137;245629;;
"2021-10-28 00:00:00";113017;752800;878192;120659;136657;335193;404689;318330;;
"2021-11-11 00:00:00";118997;722224;944330;108598;133282;332963;248323;261414;;
"2021-11-25 00:00:00";130849;681648;950586;126124;137450;359198;177572;234487;;
"2021-12-09 00:00:00";122254;759878;938618;112839;174663;366455;124192;245789;;
"2021-12-23 00:00:00";129340;761107;867147;121885;164218;346215;117504;221472;;
"2022-01-06 00:00:00";109845;759140;906996;155229;155722;699792;109344;251595;;
"2022-01-20 00:00:00";86358;787609;992455;141482;150941;604711;86467;265202;;
"2022-02-03 00:00:00";82449;728213;989793;164991;155135;522447;65534;392998;1325305;
"2022-02-17 00:00:00";93398;718988;997730;129294;146473;532115;43177;393116;1174722;
"2022-03-03 00:00:00";88833;735576;993808;134673;140886;509627;34158;334591;908335;
"2022-03-17 00:00:00";92765;743726;992661;123507;147585;536252;31722;354951;537588;
"2022-03-31 00:00:00";91158;734735;1016762;142224;153902;527621;37846;376328;426706;
"2022-04-14 00:00:00";94913;713865;949209;129648;139097;524023;31680;353829;572602;
"2022-04-28 00:00:00";90127;679894;903568;134000;139814;470430;28554;412556;637078;
"2022-05-12 00:00:00";80349;679372;875790;110889;130099;442394;25507;393732;673024;
"2022-05-26 00:00:00";91778;698569;932681;165120;127626;434814;23598;365666;837419;
"2022-06-09 00:00:00";111612;699920;906968;117304;133619;411873;20736;353279;885968;
"2022-06-23 00:00:00";139355;702003;901496;103684;130512;381940;21393;339985;360567;
"2022-07-07 00:00:00";134701;672270;881284;138227;137921;394124;19115;347783;313083;
"2022-07-21 00:00:00";123221;661139;928329;102204;197912;381204;26677;348415;352852;
"2022-08-04 00:00:00";119830;718258;1039889;137051;196395;392789;25758;511676;252770;
"2022-08-18 00:00:00";121777;751789;1025980;114754;172603;396248;25435;445773;264904;
"2022-09-01 00:00:00";134069;872372;1062931;128094;177377;442131;41256;462210;212778;
"2022-09-15 00:00:00";117432;831933;1103223;115928;167737;450560;45754;499077;232767;
"2022-09-29 00:00:00";128433;743071;1049806;120597;154699;410712;48297;400177;226988;
"2022-10-13 00:00:00";122875;756846;1090858;116241;169332;442148;69785;350170;214585;94655
"2022-10-27 00:00:00";117170;1042939;1076999;133917;164887;425808;137755;405728;279228;263174
"2022-11-10 00:00:00";113294;913280;1105409;119441;155292;425446;121904;389744;276579;196198